Name	TYPE	UNII	PT
CITRUS AURANTIUM AMARA (BITTER ORANGE) FLOWER WAX	SY	02171IZX8X	CITRUS AURANTIUM FLOWER WAX
CITRUS AURANTIUM AMARA (BITTER ORANGE) FLOWER WAX [INCI]	SY	02171IZX8X	CITRUS AURANTIUM FLOWER WAX
CITRUS AURANTIUM AMARA WAX	SY	02171IZX8X	CITRUS AURANTIUM FLOWER WAX
CITRUS X AURANTIUM FLOWER WAX	SY	02171IZX8X	CITRUS AURANTIUM FLOWER WAX
SEVILLE ORANGE FLOWER WAX	SY	02171IZX8X	CITRUS AURANTIUM FLOWER WAX
SOUR ORANGE FLOWER WAX	SY	02171IZX8X	CITRUS AURANTIUM FLOWER WAX
VERSICOLIN	PT	021BGU73ZX	VERSICOLIN
1,2,4-BENZENETRIOL, 3-METHYL-	SY	021BGU73ZX	VERSICOLIN
2,3,6-TRIHYDROXYTOLUENE	SY	021BGU73ZX	VERSICOLIN
3-METHYL-1,2,4-BENZENETRIOL	SY	021BGU73ZX	VERSICOLIN
TOLUENE-2,3,6-TRIOL	SY	021BGU73ZX	VERSICOLIN
VERSICOLIN (ASPERGILLUS)	SY	021BGU73ZX	VERSICOLIN
EINECS 256-916-8	CD	021SEF3731	ALBUTEROL SULFATE
R03AC02	CD	021SEF3731	ALBUTEROL SULFATE
R03CC02	CD	021SEF3731	ALBUTEROL SULFATE
SCH 13949W SULFATE	CD	021SEF3731	ALBUTEROL SULFATE
SCH-13949W SULFATE	CD	021SEF3731	ALBUTEROL SULFATE
ALBUTEROL SULFATE	PT	021SEF3731	ALBUTEROL SULFATE
(+/-)-2-TERT-BUTYLAMINO-1-(4-HYDROXY-3-HYDROXYMETHYLPHENYL)ETHANOL SULFATE SALT (2:1)	SY	021SEF3731	ALBUTEROL SULFATE
.ALPHA.(SUP 1)-((TERT-BUTYLAMINO)METHYL)-4-HYDROXY-M-XYLENE-.ALPHA.,.ALPHA.'-DIOL SULFATE (2:1) (SALT)	SY	021SEF3731	ALBUTEROL SULFATE
.ALPHA.(SUP 1)-((TERT-BUTYLAMINO)METHYL)-4-HYDROXY-M-XYLENE-.ALPHA.,.ALPHA.'-DIOL SULPHATE (2:1) (SALT)	SY	021SEF3731	ALBUTEROL SULFATE
1,3-BENZENEDIMETHANOL,.ALPHA.(SUP 1)-(((1,1 DIMETHYLETHYL)AMINO)METHYL)-4-HYDROXY-, SULFATE (2:1) (SALT)	SY	021SEF3731	ALBUTEROL SULFATE
1,3-BENZENEDIMETHANOL,.ALPHA.(SUP 1)-(((1,1 DIMETHYLETHYL)AMINO)METHYL)-4-HYDROXY-, SULPHATE (2:1) (SALT)	SY	021SEF3731	ALBUTEROL SULFATE
1,3-BENZENEDIMETHANOL,.ALPHA.1-(((1,1-DIMETHYLETHYL)AMINO)METHYL)-4-HYDROXY-, SULFATE (2:1) (SALT)	SY	021SEF3731	ALBUTEROL SULFATE
ALBUTEROL SULFATE [GREEN BOOK]	SY	021SEF3731	ALBUTEROL SULFATE
ALBUTEROL SULFATE [MI]	SY	021SEF3731	ALBUTEROL SULFATE
ALBUTEROL SULFATE [ORANGE BOOK]	SY	021SEF3731	ALBUTEROL SULFATE
ALBUTEROL SULFATE [USAN]	SY	021SEF3731	ALBUTEROL SULFATE
ALBUTEROL SULFATE [USP]	SY	021SEF3731	ALBUTEROL SULFATE
ALBUTEROL SULFATE [USP-MC]	SY	021SEF3731	ALBUTEROL SULFATE
ALBUTEROL SULFATE [VANDF]	SY	021SEF3731	ALBUTEROL SULFATE
ALBUTEROL SULFATE COMPONENT OF COMBIVENT	SY	021SEF3731	ALBUTEROL SULFATE
ALBUTEROL SULFATE COMPONENT OF DUONEB	SY	021SEF3731	ALBUTEROL SULFATE
ALBUTEROL SULFATE USP-RS]	SY	021SEF3731	ALBUTEROL SULFATE
ALBUTEROL SULPHATE	SY	021SEF3731	ALBUTEROL SULFATE
COMBIVENT COMPONENT ALBUTEROL SULFATE	SY	021SEF3731	ALBUTEROL SULFATE
DUONEB COMPONENT ALBUTEROL SULFATE	SY	021SEF3731	ALBUTEROL SULFATE
SALBUTAMOL SULFATE	SY	021SEF3731	ALBUTEROL SULFATE
SALBUTAMOL SULFATE [EP]	SY	021SEF3731	ALBUTEROL SULFATE
SALBUTAMOL SULFATE [MART.]	SY	021SEF3731	ALBUTEROL SULFATE
SALBUTAMOL SULFATE [WHO-DD]	SY	021SEF3731	ALBUTEROL SULFATE
SALBUTAMOL SULPHATE	SY	021SEF3731	ALBUTEROL SULFATE
SCH 13949W SULPHATE	SY	021SEF3731	ALBUTEROL SULFATE
SCH-13949W SULPHATE	SY	021SEF3731	ALBUTEROL SULFATE
ACCUNEB	TR	021SEF3731	ALBUTEROL SULFATE
AEROLIN	TR	021SEF3731	ALBUTEROL SULFATE
AIROMIR	TR	021SEF3731	ALBUTEROL SULFATE
ASMASAL	TR	021SEF3731	ALBUTEROL SULFATE
ASMAVEN	TR	021SEF3731	ALBUTEROL SULFATE
BUVENTOL	TR	021SEF3731	ALBUTEROL SULFATE
ECOVENT	TR	021SEF3731	ALBUTEROL SULFATE
LOFTAN	TR	021SEF3731	ALBUTEROL SULFATE
PROAIR	TR	021SEF3731	ALBUTEROL SULFATE
PROVENTIL	TR	021SEF3731	ALBUTEROL SULFATE
SALAMOL	TR	021SEF3731	ALBUTEROL SULFATE
SALBUMOL	TR	021SEF3731	ALBUTEROL SULFATE
SULTANOL	TR	021SEF3731	ALBUTEROL SULFATE
TORPEX	TR	021SEF3731	ALBUTEROL SULFATE
VENETLIN	TR	021SEF3731	ALBUTEROL SULFATE
VENTILASTIN	TR	021SEF3731	ALBUTEROL SULFATE
VENTODISKS	TR	021SEF3731	ALBUTEROL SULFATE
VENTOLIN	TR	021SEF3731	ALBUTEROL SULFATE
VOLMAX	TR	021SEF3731	ALBUTEROL SULFATE
VOSPIRE	TR	021SEF3731	ALBUTEROL SULFATE
LIMONIUM CAROLINIANUM ROOT	PT	021Z049R39	LIMONIUM CAROLINIANUM ROOT
CAROLINA SEA LAVENDAR ROOT	SY	021Z049R39	LIMONIUM CAROLINIANUM ROOT
LIMONIUM ANGUSTATUM ROOT	SY	021Z049R39	LIMONIUM CAROLINIANUM ROOT
LIMONIUM NASHII ROOT	SY	021Z049R39	LIMONIUM CAROLINIANUM ROOT
LIMONIUM OBTUSILOBUM ROOT	SY	021Z049R39	LIMONIUM CAROLINIANUM ROOT
LIMONIUM TRICHOGONUM ROOT	SY	021Z049R39	LIMONIUM CAROLINIANUM ROOT
STATICE CAROLINIANA ROOT	SY	021Z049R39	LIMONIUM CAROLINIANUM ROOT
REMOXIPRIDE	PT	0223RD59PE	REMOXIPRIDE
REMOXIPRIDE [INN]	SY	0223RD59PE	REMOXIPRIDE
REMOXIPRIDE [MART.]	SY	0223RD59PE	REMOXIPRIDE
REMOXIPRIDE [MI]	SY	0223RD59PE	REMOXIPRIDE
REMOXIPRIDE [USAN]	SY	0223RD59PE	REMOXIPRIDE
REMOXIPRIDE [WHO-DD]	SY	0223RD59PE	REMOXIPRIDE
SPIRAMYCIN I ACETATE	PT	02245B2190	SPIRAMYCIN I ACETATE
4''-ACETYLSPIRAMYCIN I	SY	02245B2190	SPIRAMYCIN I ACETATE
LEUCOMYCIN V, 9-O-(5-(DIMETHYLAMINO)TETRAHYDRO-6-METHYL-2H-PYRAN-2-YL)-, 4B-ACETATE, (9(2R,5S,6R))-	SY	02245B2190	SPIRAMYCIN I ACETATE
AZFICEL-T	PT	022461SR75	AZFICEL-T
AUTOLOGOUS CULTURED FIBROBLASTS	SY	022461SR75	AZFICEL-T
AZFICEL-T [USAN]	SY	022461SR75	AZFICEL-T
LAVIV	TR	022461SR75	AZFICEL-T
EINECS 212-757-6	CD	022826171T	TRIETHYL PHOSPHONOACETATE
NSC-13898	CD	022826171T	TRIETHYL PHOSPHONOACETATE
NSC-16128	CD	022826171T	TRIETHYL PHOSPHONOACETATE
TL-465	CD	022826171T	TRIETHYL PHOSPHONOACETATE
TRIETHYL PHOSPHONOACETATE	PT	022826171T	TRIETHYL PHOSPHONOACETATE
ACETIC ACID, (DIETHOXYPHOSPHINYL)-, ETHYL ESTER	SY	022826171T	TRIETHYL PHOSPHONOACETATE
ACETIC ACID, 2-(DIETHOXYPHOSPHINYL)-, ETHYL ESTER	SY	022826171T	TRIETHYL PHOSPHONOACETATE
ACETIC ACID, DIETHYLPHOSPHONO-, ETHYL ESTER	SY	022826171T	TRIETHYL PHOSPHONOACETATE
ACETIC ACID, PHOSPHONO-, TRIETHYL ESTER	SY	022826171T	TRIETHYL PHOSPHONOACETATE
CARBETHOXYMETHYLDIETHYL PHOSPHONATE	SY	022826171T	TRIETHYL PHOSPHONOACETATE
DIETHYL CARBETHOXYMETHYLPHOSPHONATE	SY	022826171T	TRIETHYL PHOSPHONOACETATE
DIETHYL PHOSPHONOACETIC ACID ETHYL ESTER	SY	022826171T	TRIETHYL PHOSPHONOACETATE
TL 465	TR	022826171T	TRIETHYL PHOSPHONOACETATE
SPINNER SHARK, COOKED	PT	0229P7Z3X8	SPINNER SHARK, COOKED
APRION BREVIPINNA FLESH, COOKED	SY	0229P7Z3X8	SPINNER SHARK, COOKED
APRIONODON BREVIPINNA FLESH, COOKED	SY	0229P7Z3X8	SPINNER SHARK, COOKED
APRIONODON CAPARTI FLESH, COOKED	SY	0229P7Z3X8	SPINNER SHARK, COOKED
BLACKTIPPED SHARK, COOKED	SY	0229P7Z3X8	SPINNER SHARK, COOKED
CARCHARHINUS AMBLYRHYNCHOIDES FLESH, COOKED	SY	0229P7Z3X8	SPINNER SHARK, COOKED
CARCHARHINUS BREVIPINA FLESH, COOKED	SY	0229P7Z3X8	SPINNER SHARK, COOKED
CARCHARHINUS BREVIPINNA FLESH, COOKED	SY	0229P7Z3X8	SPINNER SHARK, COOKED
CARCHARHINUS BREVIPINNA MUSCLE, COOKED	SY	0229P7Z3X8	SPINNER SHARK, COOKED
CARCHARHINUS BREVIPINNA, COOKED	SY	0229P7Z3X8	SPINNER SHARK, COOKED
CARCHARHINUS JOHNSONI FLESH, COOKED	SY	0229P7Z3X8	SPINNER SHARK, COOKED
CARCHARHINUS MACULIPINNIS FLESH, COOKED	SY	0229P7Z3X8	SPINNER SHARK, COOKED
CARCHARIAS BREVIPINNA FLESH, COOKED	SY	0229P7Z3X8	SPINNER SHARK, COOKED
CARCHARINUS BREVIPINNA FLESH, COOKED	SY	0229P7Z3X8	SPINNER SHARK, COOKED
CARCHARINUS JOHNSONI FLESH, COOKED	SY	0229P7Z3X8	SPINNER SHARK, COOKED
GREAT BLACKTIP SHARK, COOKED	SY	0229P7Z3X8	SPINNER SHARK, COOKED
INKYTAIL SHARK, COOKED	SY	0229P7Z3X8	SPINNER SHARK, COOKED
ISOGOMPHODON MACULIPINNIS FLESH, COOKED	SY	0229P7Z3X8	SPINNER SHARK, COOKED
LARGE BLACKTIP SHARK, COOKED	SY	0229P7Z3X8	SPINNER SHARK, COOKED
LONGMANIA CALAMARIA FLESH, COOKED	SY	0229P7Z3X8	SPINNER SHARK, COOKED
LONGNOSE GREY SHARK, COOKED	SY	0229P7Z3X8	SPINNER SHARK, COOKED
LONGNOSE GREY WHALER, COOKED	SY	0229P7Z3X8	SPINNER SHARK, COOKED
PRIONIDON BREVIPINNA FLESH, COOKED	SY	0229P7Z3X8	SPINNER SHARK, COOKED
SMOOTHFANG SHARK, COOKED	SY	0229P7Z3X8	SPINNER SHARK, COOKED
SPINNER SHARK FLESH, COOKED	SY	0229P7Z3X8	SPINNER SHARK, COOKED
SQUALUS BREVIPINNA FLESH, COOKED	SY	0229P7Z3X8	SPINNER SHARK, COOKED
URANGA NASUTA FLESH, COOKED	SY	0229P7Z3X8	SPINNER SHARK, COOKED
EINECS 243-877-7	CD	022N12KJ0X	OXIBENDAZOLE
SK&F 30310	CD	022N12KJ0X	OXIBENDAZOLE
SK&F-30310	CD	022N12KJ0X	OXIBENDAZOLE
OXIBENDAZOLE	PT	022N12KJ0X	OXIBENDAZOLE
CARBAMIC ACID, (5-PROPOXY-1H-BENZIMIDAZOL-2-YL)-, METHYL ESTER	SY	022N12KJ0X	OXIBENDAZOLE
METHYL 5-PROPOXY-2-BENZIMIDAZOLECARBAMATE	SY	022N12KJ0X	OXIBENDAZOLE
OXIBENDAZOLE [GREEN BOOK]	SY	022N12KJ0X	OXIBENDAZOLE
OXIBENDAZOLE [INN]	SY	022N12KJ0X	OXIBENDAZOLE
OXIBENDAZOLE [MART.]	SY	022N12KJ0X	OXIBENDAZOLE
OXIBENDAZOLE [MI]	SY	022N12KJ0X	OXIBENDAZOLE
OXIBENDAZOLE [USAN]	SY	022N12KJ0X	OXIBENDAZOLE
OXIBENDAZOLE [WHO-DD]	SY	022N12KJ0X	OXIBENDAZOLE
ANTHELCIDE EQ	TR	022N12KJ0X	OXIBENDAZOLE
FILARIBITS PLUS	TR	022N12KJ0X	OXIBENDAZOLE
N-((1S,3S,4S)-1-BENZYL-4-(FORMYLAMINO)-3-HYDROXY-5-PHENYLPENTYL)-3-METHYL-2-(2-OXOTETRAHYDROPYRIMIDIN-1(2H)-YL)BUTANAMIDE, (2S)-	PT	022R05FL66	N-((1S,3S,4S)-1-BENZYL-4-(FORMYLAMINO)-3-HYDROXY-5-PHENYLPENTYL)-3-METHYL-2-(2-OXOTETRAHYDROPYRIMIDIN-1(2H)-YL)BUTANAMIDE, (2S)-
(2S)-N-((1S,3S,4S)-1-BENZYL-4-(FORMYLAMINO)-3-HYDROXY-5-PHENYLPENTYL)-3-METHYL-2-(2-OXOTETRAHYDROPYRIMIDIN-1(2H)-YL)BUTANAMIDE	SN	022R05FL66	N-((1S,3S,4S)-1-BENZYL-4-(FORMYLAMINO)-3-HYDROXY-5-PHENYLPENTYL)-3-METHYL-2-(2-OXOTETRAHYDROPYRIMIDIN-1(2H)-YL)BUTANAMIDE, (2S)-
(S)-N-((2S,4S,5S)-5-FORMAMIDO-4-HYDROXY-1,6-DIPHENYLHEXAN-2-YL)-3-METHYL-2-(2-OXOTETRAHYDROPYRIMIDIN-1(2H)-YL)BUTANAMIDE	SN	022R05FL66	N-((1S,3S,4S)-1-BENZYL-4-(FORMYLAMINO)-3-HYDROXY-5-PHENYLPENTYL)-3-METHYL-2-(2-OXOTETRAHYDROPYRIMIDIN-1(2H)-YL)BUTANAMIDE, (2S)-
LOPINAVIR IMPURITY, LOPINAVIR N-FORMYLAMINOALCOHOL- [USP]	SY	022R05FL66	N-((1S,3S,4S)-1-BENZYL-4-(FORMYLAMINO)-3-HYDROXY-5-PHENYLPENTYL)-3-METHYL-2-(2-OXOTETRAHYDROPYRIMIDIN-1(2H)-YL)BUTANAMIDE, (2S)-
LOPINAVIR N-FORMYLAMINOALCOHOL	SY	022R05FL66	N-((1S,3S,4S)-1-BENZYL-4-(FORMYLAMINO)-3-HYDROXY-5-PHENYLPENTYL)-3-METHYL-2-(2-OXOTETRAHYDROPYRIMIDIN-1(2H)-YL)BUTANAMIDE, (2S)-
LOPINAVIR SPECIFIED IMPURITY B [EP]	SY	022R05FL66	N-((1S,3S,4S)-1-BENZYL-4-(FORMYLAMINO)-3-HYDROXY-5-PHENYLPENTYL)-3-METHYL-2-(2-OXOTETRAHYDROPYRIMIDIN-1(2H)-YL)BUTANAMIDE, (2S)-
ETILAMFETAMINE	PT	022YON1XMX	ETILAMFETAMINE
ETHYLAMPHETAMINE	SY	022YON1XMX	ETILAMFETAMINE
ETHYLAMPHETAMINE [WHO-DD]	SY	022YON1XMX	ETILAMFETAMINE
ETILAMFETAMINE [INN]	SY	022YON1XMX	ETILAMFETAMINE
N-ETHYL-.ALPHA.-METHYLPHENETHYLAMINE	SY	022YON1XMX	ETILAMFETAMINE
N-ETHYLAMPHETAMINE [MI]	SY	022YON1XMX	ETILAMFETAMINE
B1292 [LANGUAL]	CD	0230ACF4HR	ELK
ELK	PT	0230ACF4HR	ELK
CERVUS CANADENSIS FLESH	SY	0230ACF4HR	ELK
CERVUS ELAPHUS FLESH	SY	0230ACF4HR	ELK
CERVUS ELAPHUS MEAT	SY	0230ACF4HR	ELK
CERVUS ELAPHUS MUSCLE	SY	0230ACF4HR	ELK
RED DEER	SY	0230ACF4HR	ELK
WAPITI	SY	0230ACF4HR	ELK
OCIMUM AFRICANUM LEAF	PT	0231102WJO	OCIMUM AFRICANUM LEAF
LAO BASIL LEAF	SY	0231102WJO	OCIMUM AFRICANUM LEAF
LEMON BASIL LEAF	SY	0231102WJO	OCIMUM AFRICANUM LEAF
OCIMUM CITRIODORUM LEAF	SY	0231102WJO	OCIMUM AFRICANUM LEAF
OCIMUM X AFRICANUM LEAF	SY	0231102WJO	OCIMUM AFRICANUM LEAF
OCIMUM X CITRIODORUM LEAF	SY	0231102WJO	OCIMUM AFRICANUM LEAF
OCIMUM X GRAVEOLENS LEAF	SY	0231102WJO	OCIMUM AFRICANUM LEAF
OCIMUM X PETITIANUM LEAF	SY	0231102WJO	OCIMUM AFRICANUM LEAF
OCIMUM X PILOSUM LEAF	SY	0231102WJO	OCIMUM AFRICANUM LEAF
THAI LEMON BASIL LEAF	SY	0231102WJO	OCIMUM AFRICANUM LEAF
EINECS 242-962-6	CD	02354HXX8X	ETAMIPHYLLIN CAMPHORSULFONATE
ETAMIPHYLLIN CAMPHORSULFONATE	PT	02354HXX8X	ETAMIPHYLLIN CAMPHORSULFONATE
BICYCLO(2.2.1)HEPTANE-1-METHANESULFONIC ACID, 7,7-DIMETHYL-2-OXO-, (1S,4R)-, COMPD. WITH 7-(2-(DIETHYLAMINO)ETHYL)-3,7-DIHYDRO-1,3-DIMETHYL-1H-PURINE-2,6-DIONE (1:1)	SN	02354HXX8X	ETAMIPHYLLIN CAMPHORSULFONATE
ETAMIPHYLLIN CAMPHORSULFONATE [MI]	SY	02354HXX8X	ETAMIPHYLLIN CAMPHORSULFONATE
ETAMIPHYLLIN CAMSILATE	SY	02354HXX8X	ETAMIPHYLLIN CAMPHORSULFONATE
ETAMIPHYLLIN CAMSILATE [WHO-DD]	SY	02354HXX8X	ETAMIPHYLLIN CAMPHORSULFONATE
ETAMIPHYLLINE CAMSILATE	SY	02354HXX8X	ETAMIPHYLLIN CAMPHORSULFONATE
CAMPHOPHYLINE	TR	02354HXX8X	ETAMIPHYLLIN CAMPHORSULFONATE
MILLOPHYLINE V	TR	02354HXX8X	ETAMIPHYLLIN CAMPHORSULFONATE
EINECS 201-064-4	CD	023C2WHX2V	TROMETHAMINE
NSC-6365	CD	023C2WHX2V	TROMETHAMINE
TROMETHAMINE	PT	023C2WHX2V	TROMETHAMINE
1,3-PROPANEDIOL, 2-AMINO-2-(HYDROXYMETHYL)-	SY	023C2WHX2V	TROMETHAMINE
2-AMINO-2-(HYDROXYMETHYL)-1,3-PROPANEDIOL	SY	023C2WHX2V	TROMETHAMINE
THAM	SY	023C2WHX2V	TROMETHAMINE
THAM-E COMPONENT TROMETHAMINE	SY	023C2WHX2V	TROMETHAMINE
TRIS	SY	023C2WHX2V	TROMETHAMINE
TRIS(HYDROXYMETHYL)AMINOMETHANE	SY	023C2WHX2V	TROMETHAMINE
TRIS-BASE	SY	023C2WHX2V	TROMETHAMINE
TRIZMA	SY	023C2WHX2V	TROMETHAMINE
TROMETAMOL	SY	023C2WHX2V	TROMETHAMINE
TROMETAMOL [EP]	SY	023C2WHX2V	TROMETHAMINE
TROMETAMOL [INN]	SY	023C2WHX2V	TROMETHAMINE
TROMETAMOL [JAN]	SY	023C2WHX2V	TROMETHAMINE
TROMETAMOL [MART.]	SY	023C2WHX2V	TROMETHAMINE
TROMETAMOL [WHO-DD]	SY	023C2WHX2V	TROMETHAMINE
TROMETHAMINE [HSDB]	SY	023C2WHX2V	TROMETHAMINE
TROMETHAMINE [II]	SY	023C2WHX2V	TROMETHAMINE
TROMETHAMINE [INCI]	SY	023C2WHX2V	TROMETHAMINE
TROMETHAMINE [MI]	SY	023C2WHX2V	TROMETHAMINE
TROMETHAMINE [ORANGE BOOK]	SY	023C2WHX2V	TROMETHAMINE
TROMETHAMINE [USAN]	SY	023C2WHX2V	TROMETHAMINE
TROMETHAMINE [USP]	SY	023C2WHX2V	TROMETHAMINE
TROMETHAMINE [VANDF]	SY	023C2WHX2V	TROMETHAMINE
TROMETHAMINE COMPONENT OF THAM-E	SY	023C2WHX2V	TROMETHAMINE
PANAMESINE	PT	023D9E916L	PANAMESINE
(5S)-5-((4-HYDROXY-4-(3,4-(METHYLENEDIOXY)PHENYL)PIPERIDINO)METHYL)-3-(P-METHOXYPHENYL)-2-OXAZOLIDINONE	SY	023D9E916L	PANAMESINE
PANAMESINE [INN]	SY	023D9E916L	PANAMESINE
PANAMESINE [WHO-DD]	SY	023D9E916L	PANAMESINE
EINECS 240-690-2	CD	023P1R3N8K	MENBUTONE MAGNESIUM
MENBUTONE MAGNESIUM	PT	023P1R3N8K	MENBUTONE MAGNESIUM
1-NAPHTHALENEBUTANOIC ACID, 4-METHOXY-.GAMMA.-OXO-, MAGNESIUM SALT	SY	023P1R3N8K	MENBUTONE MAGNESIUM
MAGNESIUM METHONAPHTHONE	SY	023P1R3N8K	MENBUTONE MAGNESIUM
MENBUTANE MAGNESIUM	SY	023P1R3N8K	MENBUTONE MAGNESIUM
MENBUTANE MAGNESIUM [WHO-DD]	SY	023P1R3N8K	MENBUTONE MAGNESIUM
MENBUTONE MAGNESIUM SALT	SY	023P1R3N8K	MENBUTONE MAGNESIUM
MENBUTONE MAGNESIUM SALT [MI]	SY	023P1R3N8K	MENBUTONE MAGNESIUM
PROPIONIC ACID, 3-(4-METHOXY-1-NAPHTHOYL)-, MAGNESIUM SALT	SY	023P1R3N8K	MENBUTONE MAGNESIUM
HEPALANDE	TR	023P1R3N8K	MENBUTONE MAGNESIUM
FEMA NO. 3853	CD	023W2KD2VX	3-MERCAPTOHEXYL HEXANOATE
3-MERCAPTOHEXYL HEXANOATE	PT	023W2KD2VX	3-MERCAPTOHEXYL HEXANOATE
(+/-)-3-MERCAPTOHEXYL HEXANOATE	SY	023W2KD2VX	3-MERCAPTOHEXYL HEXANOATE
3-MERCAPTOHEXYL CAPROATE	SY	023W2KD2VX	3-MERCAPTOHEXYL HEXANOATE
3-MERCAPTOHEXYL HEXANOATE [FHFI]	SY	023W2KD2VX	3-MERCAPTOHEXYL HEXANOATE
3-MERCAPTOHEXYL HEXANOATE, (+/-)-	SY	023W2KD2VX	3-MERCAPTOHEXYL HEXANOATE
3-THIOHEXYL CAPROATE	SY	023W2KD2VX	3-MERCAPTOHEXYL HEXANOATE
HEXANOIC ACID, 3-MERCAPTOHEXYL ESTER	SY	023W2KD2VX	3-MERCAPTOHEXYL HEXANOATE
EINECS 211-533-5	CD	023XA5Z50L	HEXAMIDINE DIISETHIONATE
RF-2535	CD	023XA5Z50L	HEXAMIDINE DIISETHIONATE
HEXAMIDINE DIISETHIONATE	PT	023XA5Z50L	HEXAMIDINE DIISETHIONATE
4,4'-(HEXAMETHYLENEDIOXY)DIBENZAMIDINE BIS(2-HYDROXYETHANESULPHONATE)	SY	023XA5Z50L	HEXAMIDINE DIISETHIONATE
4,4'-(HEXAMETHYLENEDIOXY)DIBENZAMIDINE ISETHIONATE	SY	023XA5Z50L	HEXAMIDINE DIISETHIONATE
HEXAMIDINE DIISETHIONATE [INCI]	SY	023XA5Z50L	HEXAMIDINE DIISETHIONATE
HEXAMIDINE DIISETIONATE	SY	023XA5Z50L	HEXAMIDINE DIISETHIONATE
HEXAMIDINE DIISETIONATE [EP]	SY	023XA5Z50L	HEXAMIDINE DIISETHIONATE
HEXAMIDINE ISETHIONATE	SY	023XA5Z50L	HEXAMIDINE DIISETHIONATE
HEXAMIDINE ISETHIONATE [MI]	SY	023XA5Z50L	HEXAMIDINE DIISETHIONATE
HEXAMIDINE ISETIONATE	SY	023XA5Z50L	HEXAMIDINE DIISETHIONATE
HEXAMIDINE ISETIONATE [MART.]	SY	023XA5Z50L	HEXAMIDINE DIISETHIONATE
HEXAMIDINE ISETIONATE [WHO-DD]	SY	023XA5Z50L	HEXAMIDINE DIISETHIONATE
HEXOMEDIN	TR	023XA5Z50L	HEXAMIDINE DIISETHIONATE
ESCHSCHOLZIA CALIFORNICA FLOWERING TOP	PT	023XWA119J	ESCHSCHOLZIA CALIFORNICA FLOWERING TOP
CALIFORNIA POPPY FLOWERING TOP	SY	023XWA119J	ESCHSCHOLZIA CALIFORNICA FLOWERING TOP
CALIFORNIA POPPY FLOWERING TOP [MART.]	SY	023XWA119J	ESCHSCHOLZIA CALIFORNICA FLOWERING TOP
ESCHSCHOLTZIA CALIFORNICA FLOWER/LEAF/STEM EXTRACT	SY	023XWA119J	ESCHSCHOLZIA CALIFORNICA FLOWERING TOP
ESCHSCHOLTZIA CALIFORNICA FLOWER/LEAF/STEM EXTRACT [INCI]	SY	023XWA119J	ESCHSCHOLZIA CALIFORNICA FLOWERING TOP
ESCHSCHOLZIA MEXICANA FLOWERING TOP	SY	023XWA119J	ESCHSCHOLZIA CALIFORNICA FLOWERING TOP
RO 13-9904	CD	023Z5BR09K	CEFTRIAXONE SODIUM
RO-13-9904	CD	023Z5BR09K	CEFTRIAXONE SODIUM
RO-13-9904/001	CD	023Z5BR09K	CEFTRIAXONE SODIUM
CEFTRIAXONE SODIUM	PT	023Z5BR09K	CEFTRIAXONE SODIUM
(6R,7R)-7-(2-(2-AMINO-4-THIAZOLYL)GLYOXYLAMIDO)-8-OXO-3-(((1,2,5,6-TETRAHYDRO-2-METHYL-5,6-DIOXO-AS-TRIAZIN-3-YL)THIO)METHYL)-5-THIA-1-AZABICYCLO(4.2.0)OCT-2-ENE-2-CARBOXYLIC ACID, 7SUP(2)-(Z)-(O-METHYLOXIME), DISODIUM SALT, SESQUATERHYDRATE	SY	023Z5BR09K	CEFTRIAXONE SODIUM
5-THIA-1-AZABICYCLO(4.2.0)OCT-2-ENE-2-CARBOXYLIC ACID, 7-(((2-AMINO-4-THIAZOLYL)(METHOXYIMINO)ACETYL)AMINO)-8-OXO-3-(((1,2,5,6-TETRAHYDRO-2-METHYL-5,6-DIOXO-1,2,4-TRIAZIN-3-YL)THIO)METHYL)-, DISODIUM SALT, (6R-(6.ALPHA.,7.BETA.(Z)))-, HYDRATE (2:7)	SY	023Z5BR09K	CEFTRIAXONE SODIUM
CEFTRIAXONE DISODIUM SALT HEMIHEPTAHYDRATE	SY	023Z5BR09K	CEFTRIAXONE SODIUM
CEFTRIAXONE DISODIUM SALT HEMIHEPTAHYDRATE [MI]	SY	023Z5BR09K	CEFTRIAXONE SODIUM
CEFTRIAXONE SODIUM [EP]	SY	023Z5BR09K	CEFTRIAXONE SODIUM
CEFTRIAXONE SODIUM [MART.]	SY	023Z5BR09K	CEFTRIAXONE SODIUM
CEFTRIAXONE SODIUM [ORANGE BOOK]	SY	023Z5BR09K	CEFTRIAXONE SODIUM
CEFTRIAXONE SODIUM [USAN]	SY	023Z5BR09K	CEFTRIAXONE SODIUM
CEFTRIAXONE SODIUM [USP]	SY	023Z5BR09K	CEFTRIAXONE SODIUM
CEFTRIAXONE SODIUM [VANDF]	SY	023Z5BR09K	CEFTRIAXONE SODIUM
CEFTRIAXONE SODIUM COMPONENT OF ROCEPHIN KIT	SY	023Z5BR09K	CEFTRIAXONE SODIUM
CEFTRIAXONE SODIUM HYDRATE [JAN]	SY	023Z5BR09K	CEFTRIAXONE SODIUM
CEFTRIAXONE SODIUM SESQUATERHYDRATE	SY	023Z5BR09K	CEFTRIAXONE SODIUM
CEFTRIAXONE SODIUM SESQUATERHYDRATE [WHO-DD]	SY	023Z5BR09K	CEFTRIAXONE SODIUM
